date,strategy,ret
2025-09-04,equal_weight,0.008042571573214427
2025-09-05,equal_weight,-0.010415067223010402
2025-09-08,equal_weight,0.0033532435092076263
2025-09-09,equal_weight,0.00226177649439252
2025-09-10,equal_weight,-0.002395158288532228
2025-09-11,equal_weight,0.010064511135115757
2025-09-12,equal_weight,-0.001924252958054703
2025-09-15,equal_weight,0.0028372534193555087
2025-09-16,equal_weight,-0.001077791369593791
2025-09-17,equal_weight,0.00504731783322164
2025-09-18,equal_weight,0.0017879425149784612
2025-09-19,equal_weight,0.003673831241654687
2025-09-22,equal_weight,0.006632295821247313
2025-09-23,equal_weight,-0.003474480815860614
2025-09-24,equal_weight,-0.0024191175522607932
2025-09-25,equal_weight,0.0004018016143107594
2025-09-26,equal_weight,0.00494965800409526
2025-09-29,equal_weight,0.0036255649603212183
2025-09-30,equal_weight,0.0052295247227794805
2025-10-01,equal_weight,0.004403787345844804
2025-10-02,equal_weight,-0.0007213428448848019
2025-10-03,equal_weight,0.0033878312469825932
2025-10-06,equal_weight,-0.0008191295871407211
2025-10-07,equal_weight,-0.0023994769748536763
2025-10-08,equal_weight,0.00014977093328965736
2025-10-09,equal_weight,-0.0026898646261679223
2025-10-10,equal_weight,-0.01797664358431323
2025-10-13,equal_weight,0.012663248114730016
2025-10-14,equal_weight,0.0038512642643518946
2025-10-15,equal_weight,0.004707445080727091
2025-10-16,equal_weight,-0.008511492397332598
2025-10-17,equal_weight,0.006075401697437655
2025-10-20,equal_weight,0.008189707237979916
2025-10-21,equal_weight,0.0011290911844614275
2025-10-22,equal_weight,-0.0026340172084156066
2025-10-23,equal_weight,0.0011428973876538293
2025-10-24,equal_weight,0.010391137123013849
2025-10-27,equal_weight,0.008428993460402587
2025-10-28,equal_weight,0.0004691178841545494
2025-10-29,equal_weight,0.0010778421717462234
2025-10-30,equal_weight,0.0006015406188792408
2025-10-31,equal_weight,-0.0045113587959372484
2025-11-03,equal_weight,-0.005972201887023172
2025-11-04,equal_weight,-0.005888576620991389
2025-11-05,equal_weight,0.004117804390028334
2025-11-06,equal_weight,-0.005276729897368219
2025-11-07,equal_weight,-0.001000976090915665
2025-11-10,equal_weight,0.010562176018294523
2025-11-11,equal_weight,0.011723536335473395
2025-11-12,equal_weight,0.006785111845811446
2025-11-13,equal_weight,-0.018358405587093563
2025-11-14,equal_weight,-0.004324909700442244
2025-11-17,equal_weight,-0.009152987858227825
2025-11-18,equal_weight,-0.008056152988744106
2025-11-19,equal_weight,0.003233836194459487
2025-11-20,equal_weight,-0.005001204739697702
2025-11-21,equal_weight,0.007840574785580883
2025-11-24,equal_weight,0.004208508919160386
2025-11-25,equal_weight,0.010164551453767354
2025-11-26,equal_weight,0.008294721241699677
2025-11-28,equal_weight,0.005642169559583565
2025-12-01,equal_weight,-0.0025328497789496975
2025-12-02,equal_weight,8.089365170964611e-05
2025-12-03,equal_weight,0.005438802340990789
2025-12-04,equal_weight,0.002607542466717276
2025-12-05,equal_weight,0.0022236892910504273
2025-12-08,equal_weight,-0.0004967194942739741
2025-12-09,equal_weight,-0.002880092207015676
2025-12-10,equal_weight,0.009214183972815808
2025-12-11,equal_weight,0.012460285321208974
2025-12-12,equal_weight,-0.003812038333114603
2025-12-15,equal_weight,-0.0001024191115969697
2025-12-16,equal_weight,-0.006346117031816513
2025-12-17,equal_weight,-0.008162634239506533
2025-12-18,equal_weight,0.00244457293290737
2025-12-19,equal_weight,-0.0013512658699501956
2025-12-22,equal_weight,0.0024168774492694693
2025-12-23,equal_weight,0.0018450765543876146
2025-12-24,equal_weight,0.008200489050275744
2025-12-26,equal_weight,-0.00026123882813149367
2025-12-29,equal_weight,-0.0024721954447166116
2025-12-30,equal_weight,-0.0026501546620643374
2025-12-31,equal_weight,-0.0035141354238298486
2026-01-02,equal_weight,0.0018357522907951262
2026-01-05,equal_weight,0.0074111500467474315
2026-01-06,equal_weight,0.0065383795292200736
2026-01-07,equal_weight,-0.00951465874768202
2026-01-08,equal_weight,0.004964875493767444
2026-01-09,equal_weight,0.004555617184489002
2026-01-12,equal_weight,0.0032340154538403453
2026-01-13,equal_weight,-0.0036540879257438586
2026-01-14,equal_weight,-0.0015694724099246957
2026-01-15,equal_weight,0.00033943469330393797
2026-01-16,equal_weight,-0.0008258582862666604
2026-01-20,equal_weight,-0.01777822858336667
2026-01-21,equal_weight,0.009793671435118985
2026-01-22,equal_weight,0.001801166489627604
2026-01-23,equal_weight,-0.003082747756145499
2026-01-26,equal_weight,0.007555908249554847
2026-01-27,equal_weight,0.0012765874940834667
2026-01-28,equal_weight,0.0007204770204062371
2026-01-29,equal_weight,0.005077127022546117
2026-01-30,equal_weight,-0.0026471227811892817
2025-01-02,momentum_weekly,0.004393252634657412
2025-01-03,momentum_weekly,0.014373825900885696
2025-01-06,momentum_weekly,0.005629734406703957
2025-01-07,momentum_weekly,-0.011891421914077816
2025-01-08,momentum_weekly,-0.0024400439648555317
2025-01-10,momentum_weekly,-0.01232173332932547
2025-01-13,momentum_weekly,-5.17725663175205e-05
2025-01-14,momentum_weekly,0.005589202780522684
2025-01-15,momentum_weekly,0.021953177717008998
2025-01-16,momentum_weekly,0.0012012264172968302
2025-01-17,momentum_weekly,0.012019631240696561
2025-01-21,momentum_weekly,0.013927055121151444
2025-01-22,momentum_weekly,-0.00029639341409688487
2025-01-23,momentum_weekly,0.012723814596091156
2025-01-24,momentum_weekly,0.0036074147837407812
2025-01-27,momentum_weekly,0.00993078571677959
2025-01-28,momentum_weekly,1.86951005944902e-05
2025-01-29,momentum_weekly,0.0025905035387157275
2025-01-30,momentum_weekly,0.010900988326528749
2025-01-31,momentum_weekly,-0.004709591811649161
2025-02-03,momentum_weekly,0.006023826368481135
2025-02-04,momentum_weekly,0.006364615035037447
2025-02-05,momentum_weekly,0.010375611763102378
2025-02-06,momentum_weekly,0.0008918394258867538
2025-02-07,momentum_weekly,-0.005362494339574453
2025-02-10,momentum_weekly,-0.000861696901687403
2025-02-11,momentum_weekly,0.005431031825776178
