strategy,n_days,cum_return,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,avg_daily_return,turnover,n_rebalances
momentum_weekly,270,0.4526498765586302,0.41693595726028954,0.16172940674890732,2.237173841943546,2.9801105780544233,-0.1612695735252503,2.5853355232877147,0.0014357809454432673,16.933333333333334,54
llm_weekly_posaware,270,0.4261425302654067,0.3927892393851671,0.1645846621545203,2.0966390444319027,2.8352437296392226,-0.1518396903111603,2.586868022321677,0.0013693437650309562,24.2,54
llm_weekly_memoryless,270,0.4274430138825498,0.3939746012101728,0.1662902661890858,2.0819645315950304,2.730543973943528,-0.16602312883061088,2.3730103388916066,0.001373850937123702,37.233333333333334,54
llm_monthly_posaware,270,0.3804064159455671,0.3510554423050527,0.17292833689100937,1.827358372570508,2.460316323315389,-0.1346826849183791,2.6065373029784835,0.0012539763661606326,12.033333333333333,13
llm_daily_posaware,270,0.30905313393330225,0.28576062871547614,0.1646728309256116,1.6095132833289345,2.165018778102301,-0.14324119794793277,1.9949611760392303,0.0010517583681672684,59.49333333333334,270
equal_weight,270,0.28414054855136883,0.26290802328583385,0.17000056787594386,1.4577095456278009,1.8573821547836593,-0.189700643800368,1.385910021278082,0.0009833787720432946,0.0,13
invvol_weekly,270,0.22594984236264204,0.20941269215884528,0.15383965181020226,1.3124692646917226,1.7189467138468224,-0.1752386698137821,1.1950141620076111,0.0008012294233800269,6.368746918077589,54
